#Measurement data
#2022-07-04 08:49:55

#Time (days)	Power (W)	Current (A)
0.00245487	38.120000	0.305000
0.00246692	38.120000	0.305000
0.00247800	41.770000	0.355800
0.00248983	41.770000	0.355800
0.00250236	41.840000	0.355800
0.00251334	41.840000	0.356000
0.00252487	41.840000	0.356000
0.00253660	41.840000	0.355600
0.00254844	41.840000	0.355600
0.00256000	41.840000	0.355600
0.00257204	41.770000	0.357500
0.00258339	41.770000	0.357500
0.00259532	41.770000	0.357500
0.00260707	41.980000	0.360800
0.00261859	41.980000	0.360800
0.00262991	41.980000	0.360800
0.00264142	41.980000	0.360800
0.00268885	40.760000	0.331700
0.00272613	39.830000	0.340900
0.00272819	39.830000	0.340900
0.00274263	39.830000	0.340900
0.00274642	45.630000	0.389000
0.00275844	45.630000	0.389000
0.00276965	45.630000	0.389000
0.00278100	45.630000	0.389000
0.00279245	45.630000	0.388800
0.00280410	45.630000	0.388800
0.00281573	45.630000	0.388800
0.00282726	45.770000	0.397100
0.00283889	45.770000	0.397100
0.00285293	46.270000	0.399100
0.00286206	46.270000	0.399100
0.00287485	46.270000	0.399100
0.00288685	46.060000	0.398700
0.00290183	46.060000	0.398700
0.00290861	46.060000	0.398700
0.00292046	45.990000	0.397900
0.00293236	45.990000	0.397900
0.00294427	45.990000	0.397900
0.00295655	45.990000	0.397900
0.00296714	45.990000	0.397900
0.00297922	45.990000	0.397900
0.00299017	45.990000	0.397900
0.00300197	45.840000	0.398400
0.00301353	45.840000	0.398400
0.00302506	45.770000	0.393900
0.00303703	45.770000	0.393900
0.00304819	45.770000	0.393900
0.00306046	42.700000	0.352300
0.00307149	42.700000	0.352300
0.00308297	42.700000	0.352300
0.00312956	33.610000	0.266900
0.00313101	39.620000	0.337400
0.00314194	39.620000	0.337400
0.00325740	39.620000	0.337400
0.00325903	41.480000	0.355000
0.00328058	41.480000	0.355800
0.00331700	41.480000	0.355800
0.00331917	41.480000	0.356900
0.00332646	41.480000	0.356900
0.00333797	36.190000	0.290100
0.00334932	36.190000	0.290100
0.00336120	36.190000	0.290100
0.00337293	35.330000	0.302700
0.00338424	35.330000	0.302700
0.00340772	37.900000	0.330100
0.00340939	37.900000	0.330100
0.00341927	37.900000	0.330100
0.00343231	37.900000	0.330100
0.00344209	37.760000	0.320300
0.00345376	37.760000	0.320300
0.00346561	37.760000	0.320300
0.00347693	37.760000	0.320300
0.00348843	37.620000	0.317000
0.00350007	37.620000	0.317000
0.00351197	37.620000	0.318000
0.00352332	37.620000	0.318000
0.00353486	37.620000	0.318000
0.00354657	37.690000	0.320600
0.00355831	37.690000	0.320600
0.00357016	37.690000	0.320600
0.00358155	37.690000	0.320900
0.00359322	37.690000	0.320900
0.00360463	37.690000	0.320900
0.00361640	37.690000	0.320200
0.00362779	37.690000	0.320200
0.00363946	37.690000	0.320200
0.00365091	37.690000	0.321700
0.00366351	37.690000	0.321700
0.00367598	37.690000	0.321700
0.00368633	37.690000	0.321700
0.00369748	37.690000	0.321700
0.00370935	37.690000	0.321700
0.00372065	37.900000	0.322900
0.00373240	37.900000	0.322900
0.00374360	37.900000	0.322900
0.00375515	35.040000	0.277900
0.00376675	35.040000	0.277900
0.00377844	35.040000	0.277900
0.00378992	35.040000	0.277900
0.00380154	39.480000	0.331800
0.00381301	39.480000	0.331800
0.00382469	41.690000	0.358100
0.00383619	41.690000	0.358100
0.00384802	41.690000	0.358100
0.00385957	41.690000	0.362000
0.00387102	41.690000	0.362000
0.00388251	41.690000	0.362000
0.00389412	41.840000	0.361300
0.00390589	41.840000	0.361300
0.00391763	41.840000	0.361300
0.00392889	41.840000	0.363600
0.00394044	41.840000	0.363600
0.00395220	41.840000	0.363600
0.00396391	41.840000	0.363600
0.00397534	42.480000	0.361400
0.00398709	42.480000	0.361400
0.00399847	37.980000	0.302900
0.00401006	37.980000	0.302900
0.00402150	37.980000	0.302900
0.00403323	34.760000	0.275800
0.00404472	34.760000	0.275800
0.00405725	34.760000	0.275800
0.00406786	45.840000	0.389300
0.00408019	45.840000	0.389300
0.00409101	45.840000	0.389300
0.00410289	45.560000	0.386400
0.00411412	45.560000	0.386400
0.00412576	45.560000	0.386400
0.00413793	45.700000	0.386400
0.00414906	45.700000	0.393200
0.00416051	45.700000	0.393200
0.00417211	45.630000	0.394500
0.00418358	45.630000	0.394500
0.00419532	45.630000	0.394500
0.00420671	45.630000	0.389800
0.00421831	45.630000	0.389800
0.00422987	45.630000	0.389800
0.00424149	45.770000	0.397800
0.00425322	45.770000	0.397800
0.00426471	45.770000	0.397800
0.00427616	45.770000	0.397800
0.00428791	45.770000	0.397100
0.00429929	45.770000	0.397100
0.00431087	45.630000	0.389000
0.00432264	45.630000	0.389000
0.00433400	45.630000	0.389000
0.00434580	45.560000	0.387200
0.00435727	45.560000	0.387200
0.00436884	45.560000	0.387200
0.00438016	45.990000	0.387700
0.00439211	45.990000	0.387700
0.00440347	45.990000	0.387700
0.00441502	45.990000	0.387700
0.00442672	45.990000	0.387700
0.00443825	45.990000	0.387700
0.00444979	45.990000	0.387700
0.00446214	38.550000	0.304000
0.00447345	38.550000	0.304000
0.00448514	41.550000	0.349400
0.00449626	41.550000	0.349400
0.00450808	41.550000	0.349400
0.00451946	41.550000	0.353700
0.00453104	41.550000	0.353700
0.00454282	41.550000	0.353700
0.00455420	41.480000	0.349900
0.00456573	41.480000	0.349900
0.00457750	41.480000	0.349900
0.00458902	41.690000	0.351500
0.00460102	41.690000	0.351500
0.00461199	41.690000	0.351500
0.00462353	41.690000	0.351500
0.00463517	41.550000	0.348800
0.00464689	41.550000	0.348800
0.00465826	39.260000	0.313100
0.00467003	39.260000	0.313100
0.00468139	39.260000	0.313100
0.00469330	35.330000	0.280300
0.00470470	35.330000	0.280300
0.00471620	35.330000	0.280300
0.00472797	37.400000	0.317700
0.00473936	37.400000	0.317700
0.00475111	37.400000	0.317700
0.00476255	37.400000	0.316300
0.00477416	37.400000	0.316300
0.00478580	37.400000	0.316300
0.00479741	37.400000	0.315900
0.00480895	37.400000	0.315900
0.00482076	37.400000	0.315900
0.00483209	37.400000	0.314900
0.00484381	37.400000	0.314900
0.00485536	37.400000	0.314900
0.00486703	37.620000	0.317300
0.00487855	37.620000	0.317300
0.00489023	37.620000	0.317300
0.00490164	37.620000	0.316900
0.00491348	37.620000	0.316900
0.00492507	37.620000	0.316900
0.00493656	37.550000	0.317100
0.00494811	37.550000	0.317100
0.00495953	37.550000	0.317100
0.00497122	37.690000	0.317000
0.00498275	37.690000	0.317000
0.00499435	37.690000	0.317000
0.00500602	37.620000	0.317000
0.00501750	37.620000	0.317000
0.00502909	37.620000	0.317000
0.00504067	37.620000	0.317000
0.00505215	37.620000	0.317000
0.00506381	37.620000	0.317000
0.00507588	36.260000	0.287300
0.00508750	36.260000	0.287300
0.00509881	36.260000	0.287300
0.00511041	36.260000	0.287300
0.00512159	37.830000	0.301400
0.00513341	37.830000	0.301400
0.00514536	37.830000	0.301400
0.00515663	37.830000	0.301400
0.00516807	37.830000	0.301400
0.00517973	41.410000	0.348500
0.00519127	41.410000	0.348500
0.00520303	41.410000	0.348500
0.00521436	41.410000	0.348600
0.00522612	41.410000	0.348600
0.00523772	41.410000	0.348600
0.00524924	41.550000	0.352600
0.00526096	41.550000	0.352600
0.00527306	41.550000	0.352600
0.00528481	41.550000	0.353700
0.00529583	41.550000	0.353700
0.00530802	41.550000	0.353700
0.00531890	40.690000	0.321100
0.00533056	40.690000	0.321100
0.00534199	40.690000	0.321100
0.00535344	34.610000	0.267100
0.00536510	34.610000	0.267100
0.00537661	34.610000	0.267100
0.00538793	31.970000	0.269500
0.00539971	31.970000	0.269500
0.00541138	31.970000	0.269500
0.00542316	21.600000	0.198100
0.00543512	21.600000	0.198100
0.00544644	21.600000	0.198100
0.00545818	21.600000	0.198600
0.00546981	21.600000	0.198600
0.00548126	21.600000	0.198600
0.00549265	21.520000	0.198600
0.00550411	21.520000	0.198600
0.00551580	21.520000	0.198600
0.00552711	21.450000	0.198000
0.00553876	21.450000	0.198000
0.00555028	21.450000	0.198000
0.00556225	21.450000	0.199400
0.00557348	21.450000	0.199400
0.00558545	21.450000	0.199400
0.00560839	21.450000	0.198600
0.00561006	21.450000	0.198600
0.00561992	21.450000	0.198600
0.00563140	21.450000	0.198700
0.00564300	21.450000	0.198700
0.00565478	21.450000	0.198700
0.00566634	21.380000	0.200700
0.00567796	21.380000	0.200700
0.00568950	21.380000	0.200700
0.00570119	21.380000	0.197500
0.00571264	21.380000	0.197500
0.00572448	21.380000	0.197500
0.00573588	21.450000	0.196500
0.00574762	21.450000	0.196500
0.00575905	21.450000	0.196500
0.00577066	21.380000	0.196200
0.00578229	21.380000	0.196200
0.00579394	21.380000	0.196200
0.00580547	21.380000	0.197500
0.00581682	21.380000	0.197500
0.00582856	21.380000	0.197500
0.00584029	21.310000	0.197600
0.00585178	21.310000	0.197600
0.00586336	21.310000	0.197600
0.00587498	21.310000	0.197600
0.00588650	21.310000	0.197600
0.00589809	21.310000	0.197600
0.00591041	21.310000	0.197700
0.00592109	21.310000	0.197700
0.00593271	21.310000	0.197700
0.00594404	21.310000	0.197700
0.00595633	21.310000	0.199200
0.00596743	21.310000	0.199200
0.00597894	21.380000	0.197300
0.00599117	21.380000	0.197300
0.00600229	21.380000	0.197300
0.00601378	21.380000	0.198400
0.00602519	21.380000	0.198400
0.00603758	21.380000	0.198400
0.00605046	21.310000	0.198100
0.00606161	21.310000	0.198100
0.00607325	21.310000	0.198100
0.00608414	24.030000	0.205500
0.00609600	24.030000	0.205500
0.00610619	25.320000	0.211500
0.00611795	25.320000	0.211500
0.00613062	25.320000	0.211500
0.00614138	25.320000	0.211500
0.00615282	26.390000	0.213600
0.00616438	26.390000	0.213600
0.00617558	26.390000	0.213600
0.00618741	26.100000	0.218600
0.00619903	26.100000	0.218600
0.00621036	26.100000	0.218600
0.00622205	37.550000	0.314200
0.00623362	37.550000	0.314200
0.00624529	37.550000	0.314200
0.00625700	37.620000	0.314600
0.00626853	37.620000	0.314600
0.00628039	37.620000	0.314600
0.00629183	37.830000	0.315300
0.00630333	37.830000	0.315300
0.00631486	37.830000	0.315300
0.00632679	37.690000	0.320900
0.00633818	37.690000	0.320900
0.00634941	37.690000	0.320900
0.00636087	37.470000	0.313900
0.00637273	37.470000	0.313900
0.00638426	37.470000	0.313900
0.00639586	37.400000	0.314900
0.00640757	37.400000	0.314900
0.00641921	37.400000	0.314900
0.00643078	37.260000	0.313700
0.00644243	37.260000	0.313700
0.00645435	37.260000	0.313700
0.00646553	37.470000	0.312100
0.00647706	37.470000	0.312100
0.00648841	37.470000	0.312100
0.00650063	37.400000	0.314200
0.00651176	37.400000	0.314200
0.00652348	37.400000	0.314200
0.00653499	37.400000	0.316800
0.00654662	37.400000	0.316800
0.00655882	37.400000	0.316800
0.00656986	35.260000	0.281500
0.00658133	35.260000	0.281500
0.00659285	35.260000	0.281500
0.00660462	35.260000	0.281500
0.00661633	35.260000	0.281500
0.00662797	35.260000	0.281500
0.00663968	41.270000	0.356100
0.00665101	41.270000	0.356100
0.00666249	41.270000	0.356100
0.00667416	41.690000	0.356700
0.00668560	41.690000	0.356700
0.00669715	41.690000	0.356700
0.00670892	41.620000	0.359500
0.00672025	41.620000	0.359500
0.00673199	41.620000	0.359500
0.00674355	41.550000	0.358600
0.00675502	41.550000	0.358600
0.00676667	42.120000	0.357100
0.00677818	42.120000	0.357100
0.00678992	42.120000	0.357100
0.00680162	42.120000	0.357100
0.00681303	38.760000	0.313400
0.00682485	38.760000	0.313400
0.00683648	38.760000	0.313400
0.00684817	33.610000	0.269400
0.00686021	33.610000	0.269400
0.00687122	33.610000	0.269400
0.00688323	45.990000	0.403100
0.00690369	45.990000	0.403100
0.00690568	45.990000	0.403100
0.00691736	45.840000	0.403400
0.00692888	45.840000	0.403400
0.00694063	45.840000	0.403400
0.00695196	45.770000	0.400300
0.00696361	45.770000	0.400300
0.00697554	45.770000	0.400300
0.00698675	45.770000	0.397600
0.00699867	45.770000	0.397600
0.00700995	45.770000	0.397600
0.00702150	45.700000	0.394900
0.00703301	45.700000	0.394900
0.00704466	45.700000	0.394900
0.00705626	45.630000	0.390100
0.00706764	45.630000	0.390100
0.00707929	45.490000	0.390600
0.00709103	45.490000	0.390600
0.00710238	45.490000	0.390600
0.00711424	45.490000	0.390600
0.00712609	45.560000	0.391400
0.00713744	45.560000	0.391400
0.00714895	45.560000	0.391400
0.00716057	45.490000	0.390900
0.00717226	45.490000	0.390900
0.00718368	45.490000	0.390900
0.00719539	45.270000	0.386500
0.00720677	45.270000	0.386500
0.00721860	45.270000	0.386500
0.00723017	39.120000	0.316100
0.00724163	39.120000	0.316100
0.00725331	35.900000	0.285500
0.00726515	35.900000	0.285500
0.00727644	35.900000	0.285500
0.00728814	35.900000	0.285500
0.00729981	41.190000	0.351700
0.00731134	41.190000	0.351700
0.00732303	41.190000	0.351700
0.00733444	41.190000	0.351700
0.00734597	41.190000	0.351700
0.00735786	41.190000	0.351700
0.00736912	41.410000	0.356600
0.00738052	41.410000	0.356600
0.00739233	41.410000	0.356600
0.00740387	41.270000	0.354300
0.00741564	41.270000	0.354300
0.00742769	41.270000	0.354300
0.00743891	41.190000	0.353800
0.00745105	41.190000	0.353800
0.00746207	41.190000	0.353800
0.00747353	39.690000	0.320900
0.00748525	39.690000	0.320900
0.00749653	39.690000	0.320900
0.00750822	34.970000	0.278000
0.00751980	34.970000	0.278000
0.00753150	34.970000	0.278000
0.00754289	36.760000	0.310700
0.00755440	36.760000	0.310700
0.00756609	37.120000	0.313500
0.00757793	37.120000	0.313500
0.00758907	37.120000	0.313500
0.00763552	37.120000	0.313500
0.00763814	37.190000	0.313400
0.00764793	37.050000	0.314200
0.00765951	37.050000	0.314200
0.00767228	37.050000	0.314200
0.00771656	37.050000	0.314200
0.00771839	36.970000	0.315700
0.00772811	36.970000	0.315700
0.00773984	37.400000	0.317200
0.00775126	37.400000	0.317200
0.00776308	37.400000	0.317200
0.00777508	37.400000	0.317200
0.00778613	37.190000	0.322500
0.00780964	37.190000	0.322500
0.00781192	37.190000	0.322500
0.00785597	37.260000	0.317000
0.00785779	37.190000	0.313600
0.00786781	37.190000	0.313600
0.00787968	37.190000	0.313600
0.00789116	36.900000	0.289700
0.00790331	36.900000	0.289700
0.00791466	36.830000	0.287600
0.00792609	36.830000	0.287600
0.00793743	36.830000	0.287600
0.00794904	36.830000	0.287600
0.00796039	40.480000	0.340100
0.00797201	40.480000	0.340100
0.00798377	40.480000	0.340100
0.00799515	41.120000	0.345500
0.00800704	41.120000	0.345500
0.00801825	41.120000	0.345500
0.00803006	41.050000	0.344100
0.00804138	41.050000	0.344100
0.00805333	41.050000	0.344100
0.00806487	41.050000	0.344100
0.00807637	41.050000	0.344100
0.00808806	41.050000	0.349500
0.00809955	41.050000	0.349500
0.00811116	41.050000	0.349500
0.00812265	41.050000	0.349500
0.00813424	39.910000	0.324200
0.00814582	39.910000	0.324200
0.00815764	39.910000	0.324200
0.00816910	34.040000	0.273400
0.00818068	34.040000	0.273400
0.00819209	34.040000	0.273400
0.00820400	44.630000	0.376300
0.00821594	44.630000	0.376300
0.00822699	45.060000	0.382500
0.00823892	45.060000	0.382500
0.00825000	45.060000	0.382500
0.00826200	45.200000	0.390000
0.00827317	45.200000	0.390000
0.00828481	45.200000	0.390000
0.00829669	45.200000	0.390000
0.00830788	45.490000	0.393400
0.00831971	45.490000	0.393400
0.00833152	45.490000	0.393400
0.00834260	45.410000	0.392700
0.00835454	45.410000	0.392700
0.00836616	45.410000	0.392700
0.00837763	45.410000	0.388300
0.00838911	45.410000	0.388300
0.00840104	45.560000	0.390100
0.00841227	45.560000	0.390100
0.00842380	45.560000	0.390100
0.00843624	45.560000	0.390100
0.00844759	45.630000	0.388600
0.00845946	45.630000	0.388600
0.00847066	45.630000	0.388600
0.00848235	45.270000	0.386400
0.00849385	45.270000	0.386400
0.00850487	45.270000	0.386400
0.00851660	44.910000	0.385700
0.00852817	44.910000	0.385700
0.00853973	44.910000	0.385700
0.00855137	42.770000	0.353100
0.00856281	42.770000	0.353100
0.00857436	33.180000	0.265000
0.00858597	33.180000	0.265000
0.00859759	33.180000	0.265000
0.00860926	33.180000	0.265000
0.00862115	37.980000	0.320400
0.00863272	37.980000	0.320400
0.00864440	37.980000	0.320400
0.00865589	40.840000	0.351900
0.00866742	40.840000	0.351900
0.00867905	40.840000	0.351900
0.00869062	40.910000	0.355200
0.00870245	40.910000	0.355200
0.00871400	40.910000	0.355200
0.00872536	40.910000	0.350100
0.00873701	40.910000	0.350100
0.00874847	40.840000	0.350400
0.00876021	40.840000	0.350400
0.00877167	40.840000	0.350400
0.00878343	40.840000	0.350400
0.00879497	40.550000	0.343600
0.00880667	40.550000	0.343600
0.00881818	40.550000	0.343600
0.00882949	35.690000	0.289400
0.00884105	35.690000	0.289400
0.00885272	35.690000	0.289400
0.00886434	35.110000	0.297400
0.00887637	35.110000	0.297400
0.00888772	36.900000	0.312900
0.00889927	36.900000	0.312900
0.00891069	36.900000	0.312900
0.00892214	36.830000	0.311100
0.00893358	36.830000	0.311100
0.00894528	36.830000	0.311100
0.00895684	36.830000	0.311100
0.00896839	36.830000	0.310100
0.00898000	36.830000	0.310100
0.00899157	36.830000	0.310100
0.00900314	36.970000	0.310200
0.00901478	36.970000	0.310200
0.00902644	36.970000	0.310200
0.00903775	36.970000	0.312000
0.00904940	36.970000	0.312000
0.00906103	36.830000	0.310300
0.00907269	36.830000	0.310300
0.00908405	36.830000	0.310300
0.00909573	36.760000	0.308900
0.00910756	36.760000	0.308900
0.00911891	36.760000	0.308900
0.00913046	36.760000	0.308900
0.00914193	36.760000	0.310200
0.00915369	36.760000	0.310200
0.00916514	36.760000	0.310200
0.00917682	36.760000	0.314100
0.00918836	36.760000	0.314100
0.00919992	36.760000	0.314100
0.00921170	37.050000	0.305000
0.00922306	37.050000	0.305000
0.00923508	34.330000	0.273700
0.00924631	34.330000	0.273700
0.00925824	34.330000	0.273700
0.00927008	38.690000	0.322600
0.00928112	38.690000	0.322600
0.00929250	38.690000	0.322600
0.00930420	38.690000	0.322600
0.00931581	40.840000	0.348100
0.00932725	40.840000	0.348100
0.00933896	40.840000	0.348100
0.00935050	40.910000	0.349400
0.00936192	40.910000	0.349400
0.00937405	40.760000	0.349000
0.00938507	40.760000	0.349000
0.00939657	40.760000	0.349000
0.00940834	40.690000	0.347900
0.00941990	40.690000	0.347900
0.00943141	40.690000	0.347900
0.00944307	40.690000	0.347900
0.00945456	41.120000	0.347300
0.00946610	41.120000	0.347300
0.00947785	41.120000	0.347300
0.00948956	37.190000	0.301800
0.00950109	37.190000	0.301800
0.00951257	37.190000	0.301800
0.00952413	32.970000	0.275100
0.00953584	32.970000	0.275100
0.00954735	33.830000	0.272400
