#Measurement data
#2022-07-23 17:09:05

#Time (days)	Power (W)	Current (A)
0.00297207	35.610000	0.312000
0.00318601	33.830000	0.278500
0.00318803	38.900000	0.345700
0.00319021	38.900000	0.345700
0.00320184	38.900000	0.345700
0.00332956	38.900000	0.345700
0.00333105	38.620000	0.337600
0.00334098	38.550000	0.327600
0.00335258	38.550000	0.327600
0.00336416	34.260000	0.285500
0.00337584	34.260000	0.285500
0.00338758	34.260000	0.285500
0.00339981	34.180000	0.313200
0.00341133	34.180000	0.313200
0.00342400	34.180000	0.313200
0.00352242	35.830000	0.317600
0.00356046	35.690000	0.318600
0.00356247	35.760000	0.324200
0.00371258	35.760000	0.317600
0.00371490	35.760000	0.314900
0.00372384	35.760000	0.314900
0.00373549	35.760000	0.314900
0.00374751	36.330000	0.314600
0.00375907	36.330000	0.314600
0.00377047	36.330000	0.314600
0.00378171	32.540000	0.269900
0.00407343	35.260000	0.296400
0.00411037	33.470000	0.278100
0.00411236	35.040000	0.308500
0.00411726	35.040000	0.308500
0.00412888	35.330000	0.312000
0.00414059	35.330000	0.312000
0.00415200	35.330000	0.312000
0.00416376	35.260000	0.311800
0.00417514	35.260000	0.311800
0.00418683	35.260000	0.311800
0.00419824	35.110000	0.310200
0.00422170	35.110000	0.310200
0.00425848	35.110000	0.310200
0.00425998	34.680000	0.305400
0.00426775	34.970000	0.307000
0.00427963	34.970000	0.307000
0.00429102	34.970000	0.307000
0.00430230	34.970000	0.307000
0.00431404	34.900000	0.306600
0.00432597	34.900000	0.306600
0.00433721	34.610000	0.304000
0.00434918	34.610000	0.304000
0.00436064	34.610000	0.304000
0.00437207	34.260000	0.300500
0.00438363	34.260000	0.300500
0.00439517	34.260000	0.300500
0.00440703	35.040000	0.302200
0.00441828	35.040000	0.302200
0.00443003	35.040000	0.302200
0.00444198	32.750000	0.272100
0.00445353	32.750000	0.272100
0.00446507	32.750000	0.272100
0.00447666	32.750000	0.272100
0.00448858	35.260000	0.292100
0.00450038	35.260000	0.292100
0.00454778	38.330000	0.337200
0.00454979	37.980000	0.334000
0.00460551	37.980000	0.334000
0.00460734	37.330000	0.328800
0.00461652	37.470000	0.333000
0.00462806	37.470000	0.333000
0.00463959	37.470000	0.333000
0.00465194	37.470000	0.333000
0.00466279	37.620000	0.330200
0.00467435	37.620000	0.330200
0.00468576	35.760000	0.297700
0.00469759	35.760000	0.297700
0.00470910	35.760000	0.297700
0.00472109	31.610000	0.267500
0.00473234	31.610000	0.267500
0.00474369	31.610000	0.267500
0.00475543	34.970000	0.307300
0.00476690	34.970000	0.307300
0.00477862	34.970000	0.307300
0.00479078	34.610000	0.304000
0.00483631	34.610000	0.304000
0.00483787	34.610000	0.304600
0.00484819	34.610000	0.304600
0.00485964	34.470000	0.304100
0.00487128	34.470000	0.304100
0.00488278	34.470000	0.304100
0.00489429	34.540000	0.305300
0.00490587	34.540000	0.305300
0.00491760	34.540000	0.305300
0.00493051	34.470000	0.302800
0.00494088	34.470000	0.302800
0.00495312	34.470000	0.302800
0.00497642	34.470000	0.299600
0.00502466	34.330000	0.299400
0.00502690	34.470000	0.302900
0.00503410	34.470000	0.302900
0.00505686	34.470000	0.302900
0.00505850	34.470000	0.302900
0.00510284	34.610000	0.307600
0.00510444	33.830000	0.288600
0.00511470	33.830000	0.288600
0.00512625	33.830000	0.288600
0.00513797	33.830000	0.288600
0.00514914	33.830000	0.288600
0.00520723	37.330000	0.330800
0.00520868	37.620000	0.332500
0.00525325	37.620000	0.332500
0.00526660	37.620000	0.330700
0.00526814	37.620000	0.330700
0.00527682	37.760000	0.331100
0.00528868	37.760000	0.331100
0.00530083	37.760000	0.331100
0.00531191	37.980000	0.334400
0.00532340	37.980000	0.334400
0.00533484	37.980000	0.334400
0.00534671	37.190000	0.313800
0.00535852	37.190000	0.313800
0.00537001	37.190000	0.313800
0.00538170	32.470000	0.269500
0.00539331	32.470000	0.269500
0.00540451	32.470000	0.269500
0.00542760	33.970000	0.299800
0.00542905	33.970000	0.299800
0.00543927	33.970000	0.299800
0.00545089	34.040000	0.301500
0.00546250	34.040000	0.301500
0.00547490	33.830000	0.299800
0.00548632	33.830000	0.299800
0.00549762	33.830000	0.299800
0.00554397	33.830000	0.299800
0.00555733	33.970000	0.302600
0.00555916	33.970000	0.302600
0.00556766	33.970000	0.302600
0.00557891	33.970000	0.302600
0.00559064	33.900000	0.298200
0.00560207	33.900000	0.298200
