#Measurement data
#2022-09-18 17:28:48

#Time (days)	Power (W)	Current (A)
0.00200988	27.960000	0.224100
0.00202155	27.960000	0.224100
0.00203313	27.960000	0.224100
0.00204463	27.960000	0.224100
0.00205623	28.960000	0.232100
0.00206778	28.960000	0.232100
0.00207936	27.530000	0.221200
0.00209105	27.530000	0.221200
0.00210245	27.530000	0.221200
0.00211407	27.960000	0.223700
0.00212569	27.960000	0.223700
0.00213726	27.960000	0.223700
0.00214875	27.820000	0.226000
0.00216093	27.820000	0.226000
0.00217198	27.820000	0.226000
0.00218353	27.530000	0.223700
0.00219509	27.530000	0.223700
0.00220667	27.530000	0.223700
0.00221821	27.530000	0.223700
0.00222988	28.750000	0.230700
0.00224137	28.750000	0.230700
0.00225296	28.250000	0.226900
0.00226458	28.250000	0.226900
0.00227613	28.250000	0.226900
0.00228774	28.250000	0.227400
0.00229927	28.250000	0.227400
0.00231088	28.250000	0.227400
0.00232240	27.960000	0.224300
0.00233400	27.960000	0.224300
0.00234557	27.960000	0.224300
0.00235714	27.960000	0.224300
0.00236880	28.320000	0.228400
0.00238030	28.320000	0.228400
0.00239189	28.320000	0.228400
0.00240341	28.100000	0.226200
0.00241507	28.100000	0.226200
0.00242660	28.610000	0.229500
0.00243816	28.610000	0.229500
0.00244972	28.610000	0.229500
0.00246131	28.610000	0.229100
0.00247284	28.610000	0.229100
0.00248446	28.610000	0.229100
0.00249632	28.680000	0.230000
0.00250767	28.680000	0.230000
0.00251919	28.680000	0.230000
0.00253079	28.680000	0.230000
0.00254235	28.530000	0.229800
0.00255397	28.530000	0.229800
0.00256549	28.530000	0.229800
0.00257707	28.530000	0.229800
0.00258866	28.530000	0.229800
0.00260016	28.820000	0.230600
0.00261178	28.820000	0.230600
0.00262334	28.820000	0.230600
0.00263495	29.180000	0.234000
0.00264650	29.180000	0.234000
0.00265803	29.180000	0.234000
0.00266966	28.890000	0.231600
0.00268130	28.890000	0.231600
0.00269284	28.890000	0.231600
0.00270497	28.890000	0.231600
0.00271604	28.460000	0.230600
0.00272752	28.460000	0.230600
0.00273941	28.530000	0.230800
0.00275061	28.530000	0.230800
0.00276220	28.530000	0.230800
0.00277383	28.680000	0.231400
0.00278536	28.680000	0.231400
0.00279700	28.680000	0.231400
0.00280865	28.390000	0.229500
0.00282006	28.390000	0.229500
0.00283163	28.390000	0.229500
0.00284325	28.390000	0.229500
0.00285487	28.610000	0.230400
0.00286652	28.610000	0.230400
0.00287794	28.610000	0.230400
0.00288956	28.680000	0.229800
0.00290112	28.680000	0.229800
0.00291270	28.460000	0.228500
0.00292426	28.460000	0.228500
0.00293584	28.460000	0.228500
0.00294743	28.320000	0.226400
0.00295902	28.320000	0.226400
0.00297058	28.320000	0.226400
0.00298213	28.250000	0.227000
0.00299368	28.250000	0.227000
0.00300534	28.250000	0.227000
0.00301703	28.250000	0.227000
0.00302845	28.320000	0.227000
0.00303997	28.320000	0.227000
0.00305153	28.100000	0.227000
0.00306359	28.100000	0.228000
0.00307488	28.100000	0.228000
0.00308624	28.750000	0.232300
0.00309788	28.750000	0.232300
0.00310958	28.750000	0.232300
0.00312098	28.460000	0.230500
0.00313262	28.460000	0.230500
0.00314422	28.460000	0.230500
0.00315574	28.250000	0.227800
0.00316735	28.250000	0.227800
0.00317890	28.250000	0.227800
0.00319045	28.250000	0.227800
0.00320205	28.460000	0.227500
0.00321365	28.460000	0.227500
0.00322531	28.180000	0.226200
0.00323678	28.180000	0.226200
0.00324942	28.180000	0.226200
0.00325993	28.460000	0.228400
0.00327146	28.460000	0.228400
0.00328307	28.460000	0.228400
0.00329461	28.460000	0.228400
0.00330624	28.460000	0.228400
0.00331778	28.460000	0.228400
0.00332941	28.460000	0.228900
0.00334095	28.460000	0.228900
0.00335257	28.460000	0.228900
0.00336410	28.460000	0.228900
0.00337564	28.320000	0.228100
0.00338737	28.320000	0.228100
0.00339881	28.320000	0.226400
0.00341041	28.320000	0.226400
0.00342193	28.320000	0.226400
0.00343356	28.320000	0.225400
0.00344510	28.320000	0.225400
0.00345669	28.320000	0.225400
0.00346837	28.750000	0.228700
0.00347980	28.750000	0.228700
0.00349139	28.750000	0.228700
0.00350300	28.750000	0.228700
0.00351450	28.750000	0.229300
0.00352612	28.750000	0.229300
0.00353771	28.750000	0.229300
0.00354922	28.180000	0.226000
0.00356081	28.180000	0.226000
0.00357273	28.250000	0.226600
0.00358395	28.250000	0.226600
0.00359551	28.250000	0.226600
0.00360715	28.250000	0.226500
0.00361865	28.250000	0.226500
0.00363029	28.250000	0.226500
0.00364185	28.390000	0.227000
0.00365345	28.390000	0.227000
0.00366498	28.390000	0.227000
0.00367654	28.390000	0.227000
0.00368813	28.390000	0.227400
0.00369973	28.390000	0.227400
0.00371134	28.390000	0.227400
0.00372284	28.250000	0.226800
0.00373442	28.250000	0.226800
0.00374600	28.100000	0.226200
