#Measurement data
#2022-05-27 09:05:06

#Time (days)	Power (W)	Current (A)
0.00228819	54.430000	0.534700
0.00229985	54.430000	0.534700
0.00231133	54.430000	0.534700
0.00232316	54.570000	0.541400
0.00233469	54.570000	0.541400
0.00234634	53.850000	0.540900
0.00235807	53.850000	0.540900
0.00236962	53.850000	0.540900
0.00238125	53.850000	0.540900
0.00239291	50.060000	0.591600
0.00240462	50.060000	0.591600
0.00241596	50.060000	0.591600
0.00242781	52.920000	0.621200
0.00243944	52.920000	0.621200
0.00245113	52.920000	0.621200
0.00246292	53.210000	0.627300
0.00247432	53.210000	0.627300
0.00248580	53.210000	0.627300
0.00249755	53.140000	0.626100
0.00250914	53.140000	0.626100
0.00252066	53.210000	0.628000
0.00253212	53.210000	0.628000
0.00254383	53.210000	0.628000
0.00255528	53.210000	0.628000
0.00256691	53.070000	0.621400
0.00257854	53.070000	0.621400
0.00259035	53.070000	0.621400
0.00260153	53.000000	0.631900
0.00261316	53.000000	0.631900
0.00262498	53.000000	0.631900
0.00263660	53.000000	0.656800
0.00264815	53.000000	0.656800
0.00265971	53.000000	0.656800
0.00267138	53.070000	0.659600
0.00268308	53.070000	0.659600
0.00269448	53.070000	0.659900
0.00270622	53.070000	0.659900
0.00271782	53.070000	0.659900
0.00272943	53.070000	0.659900
0.00274116	53.210000	0.649400
0.00275251	53.210000	0.649400
0.00276432	53.210000	0.649400
0.00277581	53.070000	0.628200
0.00278731	53.070000	0.628200
0.00279907	53.070000	0.628200
0.00281036	53.070000	0.625900
0.00282215	53.070000	0.625900
0.00283380	53.070000	0.625900
0.00284550	53.070000	0.622800
0.00285726	53.070000	0.622800
0.00286895	53.070000	0.627500
0.00288054	53.070000	0.627500
0.00289196	53.070000	0.627500
0.00290360	53.070000	0.627500
0.00291535	53.070000	0.628600
0.00292692	53.070000	0.628600
0.00293877	53.070000	0.628600
0.00295002	52.640000	0.606900
0.00296160	52.640000	0.606900
0.00297323	52.640000	0.606900
0.00298516	2134.460000	9.290500
0.00299660	2134.460000	9.290500
0.00300825	2136.460000	9.312200
0.00301985	2136.460000	9.312200
0.00303144	2136.460000	9.312200
0.00304311	2117.940000	9.229700
0.00305483	2117.940000	9.229700
0.00306640	2117.940000	9.229700
0.00307818	2117.940000	9.229700
0.00308958	2118.580000	9.225900
0.00310138	2118.580000	9.225900
0.00311312	2118.580000	9.225900
0.00312463	2100.920000	9.143200
0.00313626	2100.920000	9.143200
0.00314799	2100.920000	9.143200
0.00315939	2100.990000	9.137500
0.00317087	2100.990000	9.137500
0.00318260	2101.200000	9.135600
0.00319406	2101.200000	9.135600
0.00320572	2101.200000	9.135600
0.00321720	2102.200000	9.137700
0.00322870	2102.200000	9.137700
0.00324054	2102.200000	9.137700
0.00325226	2102.200000	9.137700
0.00326396	2097.910000	9.126400
0.00327565	2097.910000	9.126400
0.00328704	2097.910000	9.126400
0.00329881	2097.980000	9.121500
0.00331021	2097.980000	9.121500
0.00332193	2097.980000	9.121500
0.00333354	2093.910000	9.112400
0.00334506	2093.910000	9.112400
0.00335662	2090.970000	9.109500
0.00336861	2090.970000	9.109500
0.00337995	2090.970000	9.109500
0.00339177	2086.900000	9.100500
0.00340324	2086.900000	9.100500
0.00341471	2086.900000	9.100500
0.00342630	2086.900000	9.100500
0.00343808	2090.690000	9.107900
0.00344937	2090.690000	9.107900
0.00346104	2090.690000	9.107900
0.00347250	2091.190000	9.105600
0.00348413	2091.190000	9.105600
0.00349598	2091.190000	9.105600
0.00350720	2086.040000	9.091000
0.00351884	2086.040000	9.091000
0.00353049	2085.970000	9.089500
0.00354193	2085.970000	9.089500
0.00355369	2085.970000	9.089500
0.00356514	2086.400000	9.090800
0.00357670	2086.400000	9.090800
0.00358830	2086.400000	9.090800
0.00359980	2086.400000	9.090800
0.00361135	2087.610000	9.092600
0.00362292	2087.610000	9.092600
0.00363476	2087.610000	9.092600
0.00364623	2081.890000	9.078500
0.00365764	2081.890000	9.078500
0.00366938	2081.170000	9.075700
0.00368080	2081.170000	9.075700
0.00369278	2081.170000	9.075700
0.00370432	2080.390000	9.071000
0.00371571	2080.390000	9.071000
0.00372773	2080.390000	9.071000
0.00373917	2080.820000	9.072600
0.00375079	2080.820000	9.072600
0.00376243	2080.820000	9.072600
0.00377380	2080.820000	9.072600
0.00378539	2081.100000	9.071800
0.00379701	2081.100000	9.071800
0.00380866	2081.100000	9.071800
0.00382019	2074.810000	9.058800
0.00383227	2074.810000	9.058800
0.00384354	2063.510000	9.032900
0.00385524	2063.510000	9.032900
0.00386679	2063.510000	9.032900
0.00387838	2060.150000	9.028700
0.00389016	2060.150000	9.028700
0.00390175	2060.150000	9.028700
0.00391330	2061.720000	9.030500
0.00392492	2061.720000	9.030500
0.00393662	2061.720000	9.030500
0.00394826	2061.720000	9.030500
0.00395972	2060.790000	9.027400
0.00397167	2060.790000	9.027400
0.00398294	2060.790000	9.027400
0.00399444	2078.460000	9.057900
0.00400609	2078.460000	9.057900
0.00401767	2078.240000	9.056200
0.00402902	2078.240000	9.056200
0.00404074	2078.240000	9.056200
0.00405230	2078.960000	9.056700
0.00406402	2078.960000	9.056700
0.00407556	2078.960000	9.056700
0.00408755	2078.960000	9.056700
0.00409948	2078.170000	9.050100
0.00411132	2078.170000	9.050100
0.00412235	2078.170000	9.050100
0.00413366	2078.890000	9.052100
